Student_ID,Name,Gender,Class,Math,Science,English,Computer,Social_Studies
8193,Student_7193,Female,11B,64,58,65,51,38
8194,Student_7194,Female,12A,80,49,36,87,72
8195,Student_7195,Male,10B,98,62,73,49,51
8196,Student_7196,Female,12A,60,37,46,98,66
8197,Student_7197,Male,10A,70,63,78,91,39
8198,Student_7198,Male,12B,65,86,77,54,56
8199,Student_7199,Female,11B,74,88,72,95,45
8200,Student_7200,Male,12B,80,92,100,59,59
8201,Student_7201,Female,11B,76,79,74,61,76
8202,Student_7202,Male,10A,52,84,56,81,69
8203,Student_7203,Female,11B,70,56,97,62,93
8204,Student_7204,Female,10A,84,86,93,40,82
8205,Student_7205,Female,12A,95,87,53,75,37
8206,Student_7206,Male,11A,74,65,54,93,58
8207,Student_7207,Female,11B,37,82,77,95,67
8208,Student_7208,Male,10A,41,65,92,83,81
8209,Student_7209,Female,12B,65,38,88,39,87
8210,Student_7210,Male,10A,99,69,74,45,79
8211,Student_7211,Male,12B,98,98,61,74,91
8212,Student_7212,Female,11B,37,43,47,73,74
8213,Student_7213,Female,10B,69,80,81,54,37
8214,Student_7214,Female,12B,49,90,57,38,83
8215,Student_7215,Female,10A,55,90,93,47,48
8216,Student_7216,Female,11B,96,60,41,83,54
8217,Student_7217,Male,10A,62,94,84,43,100
8218,Student_7218,Female,10B,38,82,100,93,59
8219,Student_7219,Female,11A,47,92,37,37,38
8220,Student_7220,Male,10B,85,97,73,45,75
8221,Student_7221,Female,12A,82,92,41,39,97
8222,Student_7222,Female,11B,73,37,89,69,82
8223,Student_7223,Male,10B,92,41,42,58,89
8224,Student_7224,Female,11A,36,86,66,40,36
8225,Student_7225,Female,10A,59,96,53,76,57
8226,Student_7226,Female,11B,45,36,46,77,82
8227,Student_7227,Male,12B,35,67,91,48,49
8228,Student_7228,Female,10B,82,46,44,59,85
8229,Student_7229,Male,11A,82,82,55,52,58
8230,Student_7230,Female,10B,44,87,54,58,54
8231,Student_7231,Male,12A,64,75,38,97,90
8232,Student_7232,Female,11B,69,92,53,35,72
8233,Student_7233,Male,10A,53,57,63,49,59
8234,Student_7234,Male,11A,87,70,98,88,86
8235,Student_7235,Male,10B,68,55,45,68,85
8236,Student_7236,Male,11B,66,89,67,86,81
8237,Student_7237,Male,10B,40,90,59,36,98
8238,Student_7238,Male,11B,47,47,67,70,77
8239,Student_7239,Female,12A,98,56,60,57,91
8240,Student_7240,Female,10B,41,41,70,58,73
8241,Student_7241,Male,12A,79,58,45,66,63
8242,Student_7242,Male,12B,79,95,64,85,60
8243,Student_7243,Male,12B,99,39,91,80,48
8244,Student_7244,Male,11A,53,84,44,47,98
8245,Student_7245,Female,12A,81,96,59,48,81
8246,Student_7246,Male,11B,80,89,91,51,54
8247,Student_7247,Female,11A,63,60,68,50,41
8248,Student_7248,Female,10B,95,44,88,66,87
8249,Student_7249,Male,10B,99,45,85,46,99
8250,Student_7250,Male,11B,57,74,40,37,64
8251,Student_7251,Female,10A,85,45,93,87,100
8252,Student_7252,Female,10A,97,38,88,77,49
8253,Student_7253,Male,10B,56,36,51,39,91
8254,Student_7254,Male,11B,67,73,60,81,59
8255,Student_7255,Male,10A,78,57,43,61,57
8256,Student_7256,Female,12A,41,79,36,86,46
8257,Student_7257,Female,10B,36,76,54,90,82
8258,Student_7258,Male,12B,51,76,40,49,44
8259,Student_7259,Female,12A,99,63,89,53,51
8260,Student_7260,Female,11B,92,50,82,60,86
8261,Student_7261,Male,12B,64,94,92,79,36
8262,Student_7262,Male,12A,60,38,76,44,94
8263,Student_7263,Female,10A,69,50,55,60,91
8264,Student_7264,Female,10A,97,75,40,42,81
8265,Student_7265,Male,12B,62,40,64,66,47
8266,Student_7266,Male,11A,59,76,57,55,56
8267,Student_7267,Male,10B,95,91,70,79,62
8268,Student_7268,Male,12B,65,62,37,89,89
8269,Student_7269,Male,11B,88,57,68,46,84
8270,Student_7270,Female,10B,85,76,64,82,53
8271,Student_7271,Female,12A,92,46,76,93,35
8272,Student_7272,Female,11B,68,98,55,71,90
8273,Student_7273,Female,11B,93,92,38,65,48
8274,Student_7274,Male,10A,55,85,83,37,98
8275,Student_7275,Male,12A,90,63,82,93,56
8276,Student_7276,Male,10A,71,53,85,67,78
8277,Student_7277,Female,10A,98,79,58,70,83
8278,Student_7278,Female,11A,53,88,80,37,70
8279,Student_7279,Female,10A,87,100,61,37,68
8280,Student_7280,Male,10B,97,47,85,93,71
8281,Student_7281,Female,11B,96,99,54,88,85
8282,Student_7282,Male,10A,53,46,52,62,71
8283,Student_7283,Male,12B,36,48,42,43,59
8284,Student_7284,Male,10B,40,76,61,60,39
8285,Student_7285,Male,12A,63,82,48,63,42
8286,Student_7286,Male,11B,75,58,52,44,87
8287,Student_7287,Male,12B,85,99,99,61,61
8288,Student_7288,Female,12B,39,51,65,97,95
8289,Student_7289,Male,12A,75,72,54,96,99
8290,Student_7290,Male,12B,96,62,79,52,79
8291,Student_7291,Female,10B,64,67,35,87,37
8292,Student_7292,Male,12A,96,58,53,51,95
8293,Student_7293,Female,12B,61,38,73,83,84
8294,Student_7294,Female,12A,84,67,61,60,82
8295,Student_7295,Female,12A,86,44,90,39,81
8296,Student_7296,Male,10A,83,70,50,78,48
8297,Student_7297,Male,10A,96,65,41,58,53
8298,Student_7298,Female,10A,94,38,54,91,96
8299,Student_7299,Male,12B,88,42,65,41,40
8300,Student_7300,Male,11B,39,61,59,54,41
8301,Student_7301,Female,10B,43,70,35,90,47
8302,Student_7302,Female,12B,68,43,51,53,80
8303,Student_7303,Male,10A,70,77,61,98,67
8304,Student_7304,Female,12A,54,58,58,77,75
8305,Student_7305,Female,12B,97,71,96,78,63
8306,Student_7306,Female,12A,64,75,86,59,41
8307,Student_7307,Male,12A,37,60,85,51,88
8308,Student_7308,Male,12A,83,38,100,73,45
8309,Student_7309,Male,11A,76,35,91,59,76
8310,Student_7310,Female,11B,58,54,89,73,39
8311,Student_7311,Male,10B,78,79,87,73,81
8312,Student_7312,Female,10B,35,86,53,93,36
8313,Student_7313,Male,10A,88,98,47,100,77
8314,Student_7314,Male,11A,86,55,63,50,38
8315,Student_7315,Female,12B,70,59,40,87,97
8316,Student_7316,Male,12B,72,60,35,63,93
8317,Student_7317,Female,10B,78,61,58,100,64
8318,Student_7318,Male,11B,81,86,40,44,36
8319,Student_7319,Male,12A,63,97,82,36,77
8320,Student_7320,Female,10A,85,79,54,47,52
8321,Student_7321,Female,11B,75,92,89,88,58
8322,Student_7322,Female,10B,98,72,52,36,71
8323,Student_7323,Male,11A,82,69,55,76,64
8324,Student_7324,Male,10A,56,80,98,48,93
8325,Student_7325,Male,10B,51,37,71,85,57
8326,Student_7326,Female,12B,39,40,53,83,64
8327,Student_7327,Female,10A,95,47,90,72,75
8328,Student_7328,Female,10B,40,80,96,68,85
8329,Student_7329,Male,12B,87,67,52,63,49
8330,Student_7330,Male,12B,51,96,64,98,90
8331,Student_7331,Female,12A,93,97,90,57,99
8332,Student_7332,Male,11A,73,90,76,57,89
8333,Student_7333,Female,12A,88,73,87,50,99
8334,Student_7334,Male,10B,82,94,84,78,36
8335,Student_7335,Male,11B,71,58,38,94,45
8336,Student_7336,Female,12A,82,84,97,99,76
8337,Student_7337,Male,11B,61,67,90,53,37
8338,Student_7338,Male,12B,61,41,83,79,75
8339,Student_7339,Female,10B,97,80,56,35,83
8340,Student_7340,Female,11A,86,96,46,46,71
8341,Student_7341,Male,11B,81,35,83,59,41
8342,Student_7342,Female,10B,55,99,47,44,72
8343,Student_7343,Male,11B,91,79,67,100,92
8344,Student_7344,Female,12A,76,89,81,67,39
8345,Student_7345,Male,10B,82,100,98,36,95
8346,Student_7346,Male,12A,61,88,51,38,73
8347,Student_7347,Female,10A,67,97,68,57,62
8348,Student_7348,Male,10B,69,88,73,75,91
8349,Student_7349,Male,11B,50,86,35,72,36
8350,Student_7350,Female,10A,70,88,39,90,62
8351,Student_7351,Female,12A,100,71,74,78,71
8352,Student_7352,Male,12A,90,46,97,98,89
8353,Student_7353,Female,11B,51,93,35,58,35
8354,Student_7354,Female,10A,54,54,69,75,37
8355,Student_7355,Male,12B,42,66,51,62,48
8356,Student_7356,Male,11A,52,78,94,96,82
8357,Student_7357,Female,11B,52,100,35,49,71
8358,Student_7358,Female,12A,52,89,38,96,37
8359,Student_7359,Female,10B,36,50,43,44,83
8360,Student_7360,Male,10A,85,86,79,63,90
8361,Student_7361,Male,12B,44,71,66,65,94
8362,Student_7362,Male,11A,48,80,48,97,47
8363,Student_7363,Male,10B,60,75,85,52,87
8364,Student_7364,Male,10A,81,39,57,41,84
8365,Student_7365,Male,12B,64,100,80,61,53
8366,Student_7366,Male,11B,90,39,61,43,60
8367,Student_7367,Female,12B,76,97,70,54,87
8368,Student_7368,Female,11B,38,37,66,84,91
8369,Student_7369,Male,10A,45,42,100,95,72
8370,Student_7370,Male,12B,58,60,76,51,43
8371,Student_7371,Male,11A,71,87,84,55,80
8372,Student_7372,Female,12B,36,63,91,66,38
8373,Student_7373,Male,10A,46,48,98,82,84
8374,Student_7374,Female,10B,55,39,80,72,39
8375,Student_7375,Female,10B,98,61,88,62,68
8376,Student_7376,Female,12B,77,63,87,94,99
8377,Student_7377,Female,12B,88,37,63,92,52
8378,Student_7378,Female,11B,96,64,71,87,61
8379,Student_7379,Male,10A,46,43,48,44,44
8380,Student_7380,Male,11B,35,35,61,36,36
8381,Student_7381,Female,11A,67,57,39,59,95
8382,Student_7382,Male,10B,98,66,78,72,56
8383,Student_7383,Female,12A,48,40,49,35,44
8384,Student_7384,Female,12A,48,83,35,47,93
8385,Student_7385,Male,10A,43,49,58,35,46
8386,Student_7386,Male,10A,60,92,96,65,97
8387,Student_7387,Male,12A,83,87,91,90,49
8388,Student_7388,Male,10A,51,64,54,53,97
8389,Student_7389,Male,10B,94,74,92,38,99
8390,Student_7390,Female,11A,37,93,48,62,72
8391,Student_7391,Male,11A,59,97,87,78,40
8392,Student_7392,Male,11B,55,82,69,64,40
8393,Student_7393,Male,10B,46,41,96,70,72
8394,Student_7394,Female,10A,88,81,95,87,82
8395,Student_7395,Male,10A,35,77,53,93,49
8396,Student_7396,Female,11B,35,50,76,38,63
8397,Student_7397,Male,11B,79,56,78,45,36
8398,Student_7398,Male,10A,80,97,35,87,50
8399,Student_7399,Female,10A,82,80,80,88,92
8400,Student_7400,Male,10B,41,79,85,79,68
8401,Student_7401,Male,11B,44,75,66,51,77
8402,Student_7402,Female,10B,49,59,53,98,58
8403,Student_7403,Male,12B,74,84,73,92,59
8404,Student_7404,Female,10A,45,86,48,47,75
8405,Student_7405,Female,12A,90,65,63,85,67
8406,Student_7406,Female,12A,80,71,76,86,77
8407,Student_7407,Female,12B,79,56,48,49,51
8408,Student_7408,Female,10A,47,61,45,38,41
8409,Student_7409,Male,11B,61,36,81,43,93
8410,Student_7410,Male,12A,84,56,58,91,61
8411,Student_7411,Male,11B,95,87,56,63,70
8412,Student_7412,Female,12A,47,51,83,81,53
8413,Student_7413,Female,11B,46,90,89,39,49
8414,Student_7414,Female,12A,63,65,89,98,91
8415,Student_7415,Female,11B,54,77,69,93,87
8416,Student_7416,Male,12B,65,87,78,69,36
8417,Student_7417,Male,10B,42,39,70,39,52
8418,Student_7418,Female,11B,58,36,49,84,66
8419,Student_7419,Female,10B,73,93,79,94,63
8420,Student_7420,Male,10B,67,38,96,49,83
8421,Student_7421,Female,10A,76,68,84,58,94
8422,Student_7422,Female,12B,49,40,47,55,62
8423,Student_7423,Female,10B,99,92,65,36,61
8424,Student_7424,Male,11A,66,81,39,79,42
8425,Student_7425,Male,10B,45,39,42,44,57
8426,Student_7426,Female,11B,71,95,47,79,66
8427,Student_7427,Male,10B,53,90,75,71,49
8428,Student_7428,Female,11B,85,69,51,57,74
8429,Student_7429,Female,11B,68,47,66,79,91
8430,Student_7430,Male,11A,94,60,39,75,81
8431,Student_7431,Female,10B,87,98,43,99,44
8432,Student_7432,Female,10B,46,45,68,95,90
8433,Student_7433,Male,12A,96,96,35,40,86
8434,Student_7434,Female,12A,100,81,74,99,97
8435,Student_7435,Female,10A,82,92,88,52,85
8436,Student_7436,Female,11B,74,44,66,74,43
8437,Student_7437,Male,11A,58,50,84,72,75
8438,Student_7438,Female,12A,84,46,93,79,74
8439,Student_7439,Male,10B,77,84,96,51,50
8440,Student_7440,Female,10A,51,49,45,47,59
8441,Student_7441,Female,11A,89,93,57,44,44
8442,Student_7442,Female,12B,68,96,60,65,64
8443,Student_7443,Female,10B,94,96,97,84,43
8444,Student_7444,Male,10B,85,84,80,57,74
8445,Student_7445,Male,12B,69,88,40,79,91
8446,Student_7446,Female,11B,68,88,85,72,80
8447,Student_7447,Female,11B,50,62,77,45,41
8448,Student_7448,Female,12A,52,85,76,42,77
8449,Student_7449,Female,12A,72,67,47,47,82
8450,Student_7450,Female,10B,77,35,59,68,91
8451,Student_7451,Female,10B,66,35,36,99,51
8452,Student_7452,Female,12A,41,89,48,44,59
8453,Student_7453,Female,12B,80,79,51,70,41
8454,Student_7454,Male,12A,95,74,74,38,89
8455,Student_7455,Male,10B,52,95,73,55,53
8456,Student_7456,Male,11A,74,70,59,95,66
8457,Student_7457,Female,10B,84,58,82,72,66
8458,Student_7458,Female,11A,39,48,83,73,60
8459,Student_7459,Female,11A,88,35,67,88,56
8460,Student_7460,Male,10B,92,81,61,96,89
8461,Student_7461,Female,10A,56,55,79,53,91
8462,Student_7462,Male,12A,72,73,65,36,42
8463,Student_7463,Female,11B,83,37,97,56,80
8464,Student_7464,Male,10B,35,50,72,91,39
8465,Student_7465,Male,11A,70,60,74,37,46
8466,Student_7466,Male,10B,62,88,92,57,61
8467,Student_7467,Female,12A,69,47,99,38,45
8468,Student_7468,Male,12B,94,95,45,62,70
8469,Student_7469,Female,11A,96,54,49,75,86
8470,Student_7470,Female,11B,80,61,91,71,36
8471,Student_7471,Female,11B,95,36,59,41,46
8472,Student_7472,Female,11B,99,44,73,35,89
8473,Student_7473,Female,12B,60,94,67,68,65
8474,Student_7474,Male,10A,69,53,63,86,66
8475,Student_7475,Female,11A,91,49,92,44,98
8476,Student_7476,Female,12B,97,81,45,94,93
8477,Student_7477,Female,11A,38,58,47,40,59
8478,Student_7478,Female,12B,76,50,55,82,78
8479,Student_7479,Female,12B,79,94,37,79,77
8480,Student_7480,Male,10A,73,83,60,46,49
8481,Student_7481,Male,11A,99,38,67,55,47
8482,Student_7482,Female,12B,56,100,56,70,79
8483,Student_7483,Male,10A,45,83,96,57,59
8484,Student_7484,Male,10B,71,65,39,89,59
8485,Student_7485,Female,12A,85,100,53,61,44
8486,Student_7486,Male,12B,92,88,43,54,96
8487,Student_7487,Female,11B,41,36,92,49,46
8488,Student_7488,Male,10A,42,95,58,76,63
8489,Student_7489,Male,10A,85,49,73,38,77
8490,Student_7490,Male,12B,57,94,95,63,71
8491,Student_7491,Female,10A,43,77,82,89,45
8492,Student_7492,Male,10B,80,74,84,83,74
8493,Student_7493,Male,10A,72,64,96,88,97
8494,Student_7494,Female,12A,47,97,87,67,56
8495,Student_7495,Female,12A,41,58,55,71,49
8496,Student_7496,Male,11B,45,78,72,41,43
8497,Student_7497,Female,10B,84,48,93,58,98
8498,Student_7498,Male,12A,75,62,77,89,40
8499,Student_7499,Male,12B,63,48,51,45,77
8500,Student_7500,Female,11A,71,90,78,78,54
8501,Student_7501,Female,11A,90,68,97,99,77
8502,Student_7502,Female,11A,50,46,57,40,96
8503,Student_7503,Male,12B,78,90,60,65,86
8504,Student_7504,Female,10A,84,95,82,77,60
8505,Student_7505,Male,12B,40,95,81,46,65
8506,Student_7506,Female,10A,52,74,80,99,89
8507,Student_7507,Male,11A,53,54,63,86,91
8508,Student_7508,Female,11B,85,76,68,64,58
8509,Student_7509,Male,11B,100,41,44,89,99
8510,Student_7510,Female,10A,37,65,54,73,60
8511,Student_7511,Male,11A,88,81,68,40,83
8512,Student_7512,Female,12B,83,85,47,90,72
8513,Student_7513,Female,11B,62,92,44,42,70
8514,Student_7514,Male,10A,72,56,79,89,88
8515,Student_7515,Female,12B,62,58,42,50,43
8516,Student_7516,Male,11A,66,68,39,36,76
8517,Student_7517,Male,10B,75,97,54,98,58
8518,Student_7518,Female,11A,70,94,78,45,74
8519,Student_7519,Male,11A,70,53,92,38,42
8520,Student_7520,Female,12B,100,58,54,37,88
8521,Student_7521,Female,12B,44,98,74,49,45
8522,Student_7522,Male,12A,97,54,50,77,90
8523,Student_7523,Female,12A,56,61,38,43,63
8524,Student_7524,Male,12B,54,92,44,59,76
8525,Student_7525,Male,12B,67,78,85,99,40
8526,Student_7526,Female,10B,49,99,82,100,37
8527,Student_7527,Female,10B,41,80,54,89,99
8528,Student_7528,Male,11A,84,88,66,79,46
8529,Student_7529,Male,11B,44,73,100,67,70
8530,Student_7530,Female,10B,71,41,94,56,90
8531,Student_7531,Female,11A,93,88,45,76,86
8532,Student_7532,Female,10A,97,77,54,61,66
8533,Student_7533,Female,12A,55,54,57,45,90
8534,Student_7534,Male,11B,71,59,69,76,45
8535,Student_7535,Female,11A,79,77,51,56,35
8536,Student_7536,Male,12B,48,61,44,43,40
8537,Student_7537,Male,10A,77,59,72,91,58
8538,Student_7538,Female,12A,67,70,66,65,58
8539,Student_7539,Male,10A,37,100,88,52,43
8540,Student_7540,Female,11A,78,43,91,46,93
8541,Student_7541,Male,10B,69,87,59,74,57
8542,Student_7542,Female,12A,59,55,48,79,51
8543,Student_7543,Male,10A,42,84,79,83,59
8544,Student_7544,Male,10B,96,50,78,35,72
8545,Student_7545,Female,11B,52,100,72,41,37
8546,Student_7546,Female,11A,62,60,70,36,48
8547,Student_7547,Male,11A,46,78,73,38,44
8548,Student_7548,Male,12A,98,63,73,79,100
8549,Student_7549,Female,10A,36,80,47,80,48
8550,Student_7550,Male,11B,93,83,100,43,44
8551,Student_7551,Female,12B,71,49,68,91,83
8552,Student_7552,Male,12A,38,51,49,50,96
8553,Student_7553,Female,12B,75,43,92,85,82
8554,Student_7554,Male,12A,79,66,93,86,37
8555,Student_7555,Female,10A,68,100,100,43,81
8556,Student_7556,Female,11B,47,93,86,40,94
8557,Student_7557,Male,10A,41,66,39,78,59
8558,Student_7558,Female,11A,66,77,77,40,41
8559,Student_7559,Male,12B,57,93,42,39,73
8560,Student_7560,Female,10B,83,64,97,80,77
8561,Student_7561,Female,11A,81,45,69,61,80
8562,Student_7562,Female,11A,71,60,66,79,77
8563,Student_7563,Male,12B,82,36,58,75,63
8564,Student_7564,Female,12A,63,68,84,62,100
8565,Student_7565,Male,11A,71,75,93,88,61
8566,Student_7566,Female,11B,57,65,99,66,37
8567,Student_7567,Male,11A,72,97,72,87,90
8568,Student_7568,Male,11B,78,89,72,64,98
8569,Student_7569,Male,10A,39,95,55,87,55
8570,Student_7570,Female,12A,86,70,57,65,58
8571,Student_7571,Male,11B,74,74,80,46,54
8572,Student_7572,Female,11A,45,57,64,43,86
8573,Student_7573,Male,12A,36,60,74,71,47
8574,Student_7574,Male,12A,69,52,76,62,77
8575,Student_7575,Male,11B,79,68,52,60,71
8576,Student_7576,Male,11B,83,62,93,55,64
8577,Student_7577,Female,10B,69,83,47,44,49
8578,Student_7578,Male,10B,66,98,55,58,59
8579,Student_7579,Male,12A,73,97,95,59,72
8580,Student_7580,Female,12B,82,96,72,86,77
8581,Student_7581,Male,12B,71,76,74,35,64
8582,Student_7582,Male,10B,94,58,61,87,74
8583,Student_7583,Male,11A,38,69,92,58,93
8584,Student_7584,Male,10A,57,89,100,61,57
8585,Student_7585,Female,12A,48,83,77,61,78
8586,Student_7586,Female,10A,39,93,54,99,35
8587,Student_7587,Male,10B,100,56,69,73,75
8588,Student_7588,Female,11B,58,95,89,70,96
8589,Student_7589,Female,12A,52,64,74,39,94
8590,Student_7590,Male,10B,61,94,80,44,44
8591,Student_7591,Female,11A,58,40,76,50,100
8592,Student_7592,Male,12A,63,45,52,87,91
8593,Student_7593,Female,12A,45,58,49,48,76
8594,Student_7594,Female,12B,52,85,100,63,88
8595,Student_7595,Female,11B,38,53,47,62,76
8596,Student_7596,Male,12A,67,84,91,51,100
8597,Student_7597,Female,11B,76,37,43,100,45
8598,Student_7598,Male,10B,66,37,100,70,45
8599,Student_7599,Male,11A,85,65,50,80,38
8600,Student_7600,Female,11A,38,81,36,79,83
8601,Student_7601,Male,12A,54,42,50,43,56
8602,Student_7602,Female,12A,96,51,35,70,71
8603,Student_7603,Male,10B,92,79,60,39,44
8604,Student_7604,Male,12B,81,94,78,84,54
8605,Student_7605,Female,12B,93,55,39,62,84
8606,Student_7606,Female,12B,40,55,55,61,65
8607,Student_7607,Female,11B,74,92,69,81,78
8608,Student_7608,Female,12B,57,89,88,67,65
8609,Student_7609,Male,11A,86,62,84,72,75
8610,Student_7610,Male,11B,38,80,78,42,38
8611,Student_7611,Male,10B,71,78,38,38,48
8612,Student_7612,Female,11A,76,59,76,70,80
8613,Student_7613,Male,11A,78,83,75,65,88
8614,Student_7614,Female,10A,76,80,70,83,67
8615,Student_7615,Male,10B,63,97,58,75,64
8616,Student_7616,Female,10B,53,46,39,42,43
8617,Student_7617,Male,10A,66,91,91,64,72
8618,Student_7618,Male,11B,78,98,45,48,77
8619,Student_7619,Female,12B,89,65,79,79,41
8620,Student_7620,Male,12B,39,38,56,80,74
8621,Student_7621,Female,12B,80,88,45,50,96
8622,Student_7622,Male,12B,79,99,72,44,89
8623,Student_7623,Male,12B,55,40,93,86,69
8624,Student_7624,Female,10A,56,99,38,84,77
8625,Student_7625,Female,10B,64,56,44,36,45
8626,Student_7626,Male,11B,57,51,53,94,36
8627,Student_7627,Male,11A,39,93,62,84,39
8628,Student_7628,Male,12B,97,63,51,35,74
8629,Student_7629,Male,10A,93,51,58,71,80
8630,Student_7630,Male,11B,86,36,35,57,55
8631,Student_7631,Male,11B,99,66,39,83,43
8632,Student_7632,Female,11B,73,56,66,98,61
8633,Student_7633,Female,10A,37,92,87,51,51
8634,Student_7634,Female,11A,76,87,91,49,100
8635,Student_7635,Male,12B,61,81,77,85,60
8636,Student_7636,Male,11B,62,38,73,61,79
8637,Student_7637,Male,10A,88,72,68,43,89
8638,Student_7638,Female,10B,49,47,39,98,74
8639,Student_7639,Female,10A,87,95,52,97,50
8640,Student_7640,Male,10A,38,98,38,87,66
8641,Student_7641,Male,10A,51,67,45,76,69
8642,Student_7642,Female,11B,68,72,81,69,98
8643,Student_7643,Female,10A,40,63,65,51,98
8644,Student_7644,Female,10B,70,95,47,78,49
8645,Student_7645,Male,11B,73,66,57,77,76
8646,Student_7646,Male,10B,100,45,99,78,84
8647,Student_7647,Male,12A,42,52,64,72,66
8648,Student_7648,Female,10A,49,79,65,75,64
8649,Student_7649,Female,12B,97,55,81,59,58
8650,Student_7650,Male,12B,99,46,50,83,100
8651,Student_7651,Male,11B,93,54,77,94,55
8652,Student_7652,Female,12B,44,41,37,36,76
8653,Student_7653,Male,11B,41,36,46,99,92
8654,Student_7654,Female,10A,46,77,45,37,36
8655,Student_7655,Female,11A,80,55,50,48,50
8656,Student_7656,Male,11A,66,63,63,79,41
8657,Student_7657,Female,10B,66,66,55,68,89
8658,Student_7658,Male,10A,95,79,92,70,49
8659,Student_7659,Female,12B,95,93,77,49,57
8660,Student_7660,Female,10A,80,37,39,71,35
8661,Student_7661,Male,12A,89,73,86,44,47
8662,Student_7662,Female,11A,35,85,47,43,60
8663,Student_7663,Male,12B,83,42,46,84,86
8664,Student_7664,Male,11A,59,80,35,69,47
8665,Student_7665,Female,10A,50,100,42,80,89
8666,Student_7666,Male,12B,47,40,50,81,63
8667,Student_7667,Male,10B,86,92,49,52,52
8668,Student_7668,Male,10A,70,75,53,59,36
8669,Student_7669,Male,10B,78,88,59,69,61
8670,Student_7670,Male,12B,81,75,65,85,84
8671,Student_7671,Male,11A,54,82,36,89,76
8672,Student_7672,Female,12A,52,61,93,50,44
8673,Student_7673,Male,11B,88,81,65,46,43
8674,Student_7674,Female,11A,46,57,46,93,37
8675,Student_7675,Female,10B,59,48,51,71,72
8676,Student_7676,Male,10A,94,95,63,66,64
8677,Student_7677,Female,12B,68,59,70,91,48
8678,Student_7678,Female,11A,47,99,97,56,36
8679,Student_7679,Male,12A,72,58,49,79,42
8680,Student_7680,Male,12B,46,87,64,46,52
8681,Student_7681,Male,10B,70,84,85,39,47
8682,Student_7682,Female,12B,62,35,45,60,80
8683,Student_7683,Female,12B,73,73,91,54,88
8684,Student_7684,Male,10A,77,78,47,95,46
8685,Student_7685,Male,11B,65,39,89,42,74
8686,Student_7686,Female,10B,36,99,97,96,72
8687,Student_7687,Female,10A,76,49,36,88,46
8688,Student_7688,Female,11B,65,84,90,92,59
8689,Student_7689,Female,10A,95,40,41,100,69
8690,Student_7690,Male,11B,90,100,77,79,50
8691,Student_7691,Female,11B,48,73,65,99,79
8692,Student_7692,Female,11B,48,63,95,39,47
8693,Student_7693,Female,10A,63,80,56,65,58
8694,Student_7694,Female,12B,84,65,96,57,36
8695,Student_7695,Male,11B,84,58,62,55,44
8696,Student_7696,Male,12B,97,49,59,46,53
8697,Student_7697,Female,10B,99,54,99,38,58
8698,Student_7698,Female,12A,45,38,66,71,95
8699,Student_7699,Male,12B,48,92,82,43,39
8700,Student_7700,Male,12A,37,95,58,60,68
8701,Student_7701,Female,11B,42,44,76,61,98
8702,Student_7702,Female,12A,77,75,70,96,46
8703,Student_7703,Male,12A,43,87,65,84,93
8704,Student_7704,Male,11B,53,82,61,36,55
8705,Student_7705,Male,12B,46,49,100,60,81
8706,Student_7706,Male,11B,61,41,79,80,87
8707,Student_7707,Male,10B,92,77,78,97,73
8708,Student_7708,Male,11A,59,38,91,57,65
8709,Student_7709,Female,10A,79,85,55,51,80
8710,Student_7710,Male,11B,82,93,89,98,91
8711,Student_7711,Male,11B,84,75,49,63,71
8712,Student_7712,Male,12A,78,95,68,86,61
8713,Student_7713,Male,10B,93,64,37,58,63
8714,Student_7714,Female,12A,67,52,35,69,52
8715,Student_7715,Female,12B,62,64,58,81,38
8716,Student_7716,Male,11B,52,41,77,85,35
8717,Student_7717,Female,11B,89,86,61,36,58
8718,Student_7718,Female,12A,67,82,43,55,76
8719,Student_7719,Female,11B,49,57,51,74,94
8720,Student_7720,Female,12B,95,71,73,69,58
8721,Student_7721,Female,11A,45,87,89,78,90
8722,Student_7722,Female,10A,70,79,79,69,52
8723,Student_7723,Male,10A,49,83,62,59,99
8724,Student_7724,Male,10A,87,83,90,65,44
8725,Student_7725,Male,11A,96,81,63,86,51
8726,Student_7726,Male,11B,82,59,63,69,92
8727,Student_7727,Male,12A,49,61,45,57,69
8728,Student_7728,Female,10B,97,46,36,83,38
8729,Student_7729,Male,11B,77,57,44,50,78
8730,Student_7730,Male,11A,84,51,61,92,62
8731,Student_7731,Female,12B,94,78,69,84,45
8732,Student_7732,Female,11A,93,58,84,98,37
8733,Student_7733,Male,10A,49,94,36,86,37
8734,Student_7734,Female,11B,63,87,51,74,59
8735,Student_7735,Female,10A,74,50,58,88,46
8736,Student_7736,Female,10B,65,59,91,51,83
8737,Student_7737,Female,12B,45,100,50,38,90
8738,Student_7738,Male,10A,96,84,70,90,87
8739,Student_7739,Female,10B,42,74,79,64,44
8740,Student_7740,Male,11A,85,40,44,68,53
8741,Student_7741,Male,10A,91,98,97,78,81
8742,Student_7742,Female,10A,38,62,77,99,88
8743,Student_7743,Female,12A,70,43,85,87,41
8744,Student_7744,Female,12B,53,40,37,67,73
8745,Student_7745,Male,12B,58,51,100,70,66
8746,Student_7746,Female,11A,75,74,69,52,57
8747,Student_7747,Female,12A,83,79,70,85,84
8748,Student_7748,Female,10B,80,77,83,91,53
8749,Student_7749,Female,10B,70,80,35,78,59
8750,Student_7750,Female,11A,44,97,76,44,59
